,CreditScore,Geography,NumOfProducts,IsActiveMember,vader_lexicon_score,age_category
14265,675,0,1,0,0,2
14266,659,0,1,0,0,3
14267,716,0,1,0,0,2
14268,616,0,2,0,0,2
14269,648,2,1,1,0,3
14270,803,0,1,0,0,1
14271,637,1,1,1,0,2
14272,634,1,1,1,0,3
14273,625,1,2,0,0,2
14274,850,0,1,0,0,4
14275,560,0,3,0,0,3
14276,598,0,1,0,0,4
14277,585,0,1,0,0,3
14278,655,0,1,0,0,3
14279,660,1,1,0,0,2
14280,598,2,1,1,0,1
14281,665,1,1,1,0,4
14282,601,0,1,0,0,2
14283,648,1,1,0,0,3
14284,580,1,1,0,0,2
14285,580,1,1,0,0,3
14286,625,0,1,0,0,4
14287,694,1,2,0,0,1
14288,753,1,2,0,0,3
14289,537,1,1,0,0,3
14290,520,0,1,0,0,2
14291,457,0,2,1,0,3
14292,576,0,1,0,0,1
14293,677,0,1,0,0,4
14294,608,2,1,0,0,3
14295,693,0,2,0,0,1
14296,587,1,1,1,0,2
14297,680,0,2,0,0,1
14298,694,1,1,0,0,4
14299,540,0,1,0,0,2
14300,599,0,1,0,0,3
14301,704,0,1,0,0,1
14302,682,0,1,1,0,2
14303,535,1,1,0,0,2
14304,606,1,1,0,0,3
14305,533,0,2,0,0,3
14306,648,2,2,0,0,3
14307,744,1,1,1,0,3
14308,731,1,1,0,0,3
14309,667,1,1,0,0,3
14310,747,0,3,0,0,2
14311,511,0,1,0,0,3
14312,536,0,1,0,0,2
14313,517,0,1,0,0,4
14314,722,0,1,1,0,3
14315,838,1,1,1,0,2
14316,612,1,1,0,0,1
14317,726,1,3,0,0,3
14318,564,1,2,0,0,3
14319,667,2,1,0,0,1
14320,767,1,1,0,0,2
14321,475,0,1,0,0,2
14322,580,1,1,0,0,2
14323,766,1,1,0,0,1
14324,580,1,1,0,0,2
14325,627,0,1,0,0,3
14326,535,2,2,0,0,3
14327,475,0,1,0,0,2
14328,719,0,1,0,0,2
14329,850,0,1,0,0,4
14330,596,1,1,1,0,4
14331,626,1,1,1,0,1
14332,559,0,1,0,0,3
14333,511,0,1,0,0,3
14334,682,1,1,0,0,1
14335,558,0,1,0,0,3
14336,524,0,1,0,0,4
14337,583,1,1,0,0,4
14338,782,1,1,0,0,4
14339,679,0,3,0,0,2
14340,685,1,3,1,0,1
14341,635,1,1,1,0,4
14342,584,1,1,0,0,3
14343,514,0,1,0,0,2
14344,643,0,1,0,-1,3
14345,772,1,1,0,0,3
14346,517,0,1,0,0,3
14347,523,2,1,0,0,1
14348,510,0,1,1,0,3
14349,655,1,1,0,0,3
14350,775,1,1,0,0,2
14351,746,2,1,0,0,2
14352,542,1,1,1,0,4
14353,516,0,1,0,0,3
14354,683,1,1,1,0,3
14355,465,1,1,0,0,4
14356,487,1,1,0,0,3
14357,552,0,1,0,0,3
14358,745,0,4,1,0,1
14359,350,0,1,0,0,2
14360,559,0,1,0,0,3
14361,628,1,1,1,0,2
14362,836,2,1,0,0,3
14363,698,1,1,0,0,4
14364,704,0,2,1,0,1
14365,510,1,1,0,0,1
14366,706,1,1,0,0,3
14367,688,0,2,0,0,3
14368,615,0,1,0,0,1
14369,625,0,2,0,0,4
14370,603,0,1,0,0,4
14371,511,1,1,0,0,2
14372,669,0,3,0,0,2
14373,596,1,3,0,0,2
14374,739,2,1,0,0,3
14375,493,0,1,0,0,3
14376,849,1,1,0,0,3
14377,662,1,1,0,0,2
14378,826,0,1,0,0,3
14379,655,0,1,0,0,3
14380,637,1,1,0,0,4
14381,580,1,1,0,0,2
14382,549,0,1,1,0,4
14383,606,0,2,0,0,2
14384,839,0,1,1,0,4
14385,757,1,1,0,0,3
14386,644,0,1,0,0,3
14387,443,0,1,0,0,2
14388,661,2,1,0,0,3
14389,542,1,1,0,0,3
14390,554,1,1,0,0,4
14391,578,1,3,0,0,1
14392,490,0,1,1,0,2
14393,577,0,1,0,0,3
14394,670,0,1,0,0,2
14395,744,1,3,1,0,3
14396,588,1,1,1,0,1
14397,608,1,1,0,0,3
14398,644,0,4,0,0,3
14399,617,1,1,0,0,3
14400,850,0,1,0,0,4
14401,695,0,1,0,0,3
14402,742,1,1,1,0,3
14403,644,0,3,0,0,2
14404,537,0,1,0,0,2
14405,756,1,1,1,0,1
14406,750,0,3,0,0,2
14407,517,1,1,0,0,4
14408,575,0,1,0,0,2
14409,850,2,1,0,0,4
14410,659,0,1,0,0,3
14411,672,0,1,0,0,2
14412,521,0,1,1,0,1
14413,754,1,2,0,0,2
14414,544,0,1,0,0,3
14415,718,0,1,0,0,3
14416,547,1,3,0,0,3
14417,743,0,2,0,0,3
14418,542,1,1,1,0,4
14419,615,0,1,0,0,4
14420,684,1,1,1,0,2
14421,598,1,1,1,0,2
14422,744,1,3,1,0,3
14423,535,2,1,0,0,4
14424,630,1,1,0,0,2
14425,523,0,1,0,0,2
14426,602,0,2,0,0,2
14427,434,1,1,1,0,2
14428,610,1,1,0,0,3
14429,719,2,1,0,0,3
14430,850,1,2,0,0,4
14431,651,1,1,0,0,3
14432,646,2,3,1,0,3
14433,579,1,1,0,0,2
14434,644,0,2,0,0,2
14435,459,1,1,0,0,3
14436,602,1,1,0,0,4
14437,512,1,1,1,0,3
14438,621,0,1,0,0,3
14439,757,0,1,1,0,3
14440,739,1,1,0,0,3
14441,657,0,1,1,0,3
14442,757,0,1,0,0,4
14443,647,0,1,1,0,3
14444,696,0,1,0,0,3
14445,738,0,1,0,0,4
14446,650,2,3,0,0,1
14447,612,1,1,0,0,1
14448,661,2,1,0,0,3
14449,602,0,1,0,0,2
14450,626,0,1,0,0,2
14451,619,1,1,1,0,3
14452,635,1,1,1,0,4
14453,551,0,1,0,0,4
14454,659,0,1,1,0,3
14455,434,0,1,0,0,4
14456,544,1,1,0,0,3
14457,591,2,1,0,0,2
14458,834,1,1,1,0,3
14459,730,1,1,0,0,2
14460,825,0,1,0,0,2
14461,552,0,1,1,0,3
14462,493,0,1,1,0,1
14463,778,1,1,1,0,2
14464,703,0,2,0,0,4
14465,698,1,1,0,0,4
14466,545,1,1,1,0,4
14467,576,0,1,0,0,4
14468,746,0,1,0,0,3
14469,757,0,1,0,0,4
14470,788,0,1,1,0,4
14471,727,1,1,0,0,1
14472,644,0,2,1,0,2
14473,752,1,1,0,0,2
14474,692,1,1,0,0,3
14475,627,0,1,0,0,1
14476,765,1,1,1,0,3
14477,718,0,3,0,0,4
14478,843,0,2,1,0,3
14479,481,0,1,0,0,3
14480,363,1,2,0,0,1
14481,739,1,1,0,0,1
14482,597,0,1,0,0,4
14483,616,0,1,1,0,1
14484,621,0,1,1,0,3
14485,580,0,2,0,0,3
14486,637,1,1,1,0,2
14487,756,0,1,1,0,4
14488,614,1,2,0,0,1
14489,573,2,1,0,0,2
14490,626,0,1,0,0,2
14491,580,0,1,0,0,4
14492,678,0,1,0,0,3
14493,551,0,1,0,0,3
14494,717,0,1,0,0,2
14495,555,1,1,0,0,3
14496,850,2,1,0,0,3
14497,684,0,1,0,0,3
14498,538,1,1,0,0,2
14499,850,0,1,0,0,4
14500,740,1,1,0,0,2
14501,637,2,1,1,0,3
14502,770,0,1,0,0,4
14503,706,2,1,0,0,3
14504,778,0,3,0,0,1
14505,749,2,1,0,0,3
14506,633,0,1,1,0,3
14507,662,1,1,0,0,3
14508,495,1,1,0,0,2
14509,624,1,1,0,0,4
14510,698,0,1,0,0,1
14511,850,0,1,0,0,1
14512,604,2,2,0,0,4
14513,410,0,1,0,0,2
14514,660,1,1,0,0,2
14515,662,1,1,0,0,1
14516,542,0,1,0,0,2
14517,740,1,1,0,0,2
14518,537,0,1,0,0,2
14519,715,0,1,1,0,2
14520,708,1,1,0,0,3
14521,480,0,1,0,0,3
14522,520,0,1,0,0,3
14523,652,1,2,0,0,3
14524,728,1,2,0,0,2
14525,702,0,2,1,0,1
14526,722,0,1,1,0,3
14527,771,1,1,1,0,4
14528,469,0,1,0,0,3
14529,850,1,1,0,0,3
14530,850,1,1,1,0,3
14531,721,1,1,0,0,2
14532,760,0,1,0,0,2
14533,616,1,1,0,0,3
14534,637,1,1,0,0,3
14535,564,1,3,1,0,4
14536,636,1,1,0,0,3
14537,746,0,1,1,0,3
14538,373,0,1,0,0,2
14539,533,2,1,1,0,4
14540,621,1,2,0,0,2
14541,652,0,1,0,0,4
14542,673,0,1,1,0,3
14543,693,0,1,0,0,2
14544,645,1,1,0,0,3
14545,559,0,1,0,0,3
14546,570,0,1,0,0,1
14547,705,1,1,1,0,2
14548,558,0,1,0,0,3
14549,642,1,1,0,0,2
14550,602,0,2,0,0,3
14551,476,1,1,0,0,1
14552,607,0,3,0,0,2
14553,815,0,3,0,0,3
14554,678,0,1,0,0,3
14555,401,1,1,0,0,3
14556,763,0,1,0,0,3
14557,565,0,2,0,0,4
14558,707,0,1,0,0,3
14559,740,2,1,0,0,3
14560,756,1,1,0,0,3
14561,606,0,3,0,0,3
14562,533,1,3,0,0,3
14563,826,0,1,0,0,3
14564,622,1,1,1,0,3
14565,704,1,1,0,0,1
14566,743,1,2,0,0,3
14567,586,0,3,1,0,2
14568,597,0,1,0,0,4
14569,815,0,1,1,0,3
14570,539,0,1,0,0,1
14571,554,1,1,0,0,4
14572,799,0,1,0,0,2
14573,613,1,1,0,0,2
14574,693,0,1,0,0,2
14575,680,0,1,0,0,2
14576,527,2,1,0,0,1
14577,645,0,2,0,0,1
14578,666,0,1,1,0,3
14579,764,0,1,0,0,4
14580,561,0,3,0,0,3
14581,706,2,1,0,0,1
14582,638,0,1,1,0,2
14583,482,1,1,0,0,3
14584,676,0,1,0,0,1
14585,812,1,2,0,0,2
14586,525,2,1,0,0,3
14587,575,0,1,0,0,2
14588,504,1,1,0,0,3
14589,589,1,1,1,0,1
14590,692,0,1,0,0,2
14591,682,1,1,0,0,1
14592,713,2,1,0,0,3
14593,519,1,2,0,0,3
14594,721,0,1,0,0,3
14595,788,1,1,1,0,3
14596,606,0,1,0,0,2
14597,542,0,2,0,0,3
14598,590,1,3,1,0,4
14599,736,0,2,0,0,2
14600,850,0,1,0,0,4
14601,511,0,1,0,0,3
14602,750,0,1,0,0,2
14603,673,0,1,0,0,2
14604,697,0,1,0,0,3
14605,635,1,1,1,0,1
14606,646,1,1,1,0,1
14607,677,0,2,0,0,1
14608,579,1,1,0,0,3
14609,662,2,1,0,0,4
14610,525,1,1,0,0,3
14611,517,0,1,0,0,4
14612,487,0,1,1,0,3
14613,510,1,1,0,0,1
14614,675,0,1,0,0,2
14615,606,0,1,1,0,2
14616,547,1,1,0,0,3
14617,760,0,1,0,0,2
14618,597,1,3,1,0,2
14619,694,1,2,0,0,3
14620,365,1,1,0,0,1
14621,596,2,1,1,0,3
14622,550,1,1,0,0,2
14623,623,1,1,0,0,2
14624,850,2,2,0,0,4
14625,753,0,1,0,0,3
14626,647,1,1,0,0,4
14627,549,1,3,0,0,3
14628,507,1,2,0,0,2
14629,588,1,1,0,0,1
14630,618,0,1,0,0,2
14631,511,0,1,0,0,3
14632,621,2,2,0,0,2
14633,598,1,1,0,0,2
14634,745,0,3,1,0,3
14635,804,0,1,0,0,3
14636,682,1,1,0,0,1
14637,790,1,1,0,0,3
14638,624,0,1,0,0,3
14639,623,0,1,0,0,3
14640,564,1,2,0,0,3
14641,529,2,2,0,0,2
14642,527,2,1,0,0,1
14643,850,0,1,0,0,3
14644,621,1,1,0,0,4
14645,529,0,1,0,0,3
14646,608,2,1,0,0,3
14647,820,0,1,0,0,2
14648,706,2,2,0,0,3
14649,514,0,1,0,0,2
14650,714,0,1,1,0,4
14651,737,0,1,0,0,3
14652,669,0,1,0,0,2
14653,619,0,1,0,0,2
14654,724,0,1,0,0,2
14655,785,0,1,0,0,3
14656,478,0,2,0,0,4
14657,519,1,2,0,0,3
14658,738,1,2,0,0,2
14659,564,1,3,1,0,3
14660,564,1,1,1,0,1
14661,377,0,1,0,0,3
14662,690,0,1,0,0,4
14663,559,2,1,0,0,3
14664,628,0,1,0,0,1
14665,434,0,1,0,0,4
14666,805,1,1,0,0,2
14667,738,0,1,0,0,4
14668,768,1,1,0,0,3
14669,740,1,1,0,0,2
14670,704,0,2,0,0,1
14671,687,0,1,0,0,1
14672,666,0,1,0,0,3
14673,771,1,1,1,0,4
14674,479,0,1,0,0,2
14675,590,2,1,1,0,1
14676,688,0,1,0,0,1
14677,569,0,1,0,0,3
14678,795,1,1,0,0,4
14679,534,0,2,0,0,4
14680,785,0,1,0,0,3
14681,742,1,2,0,0,2
14682,662,0,1,0,0,2
14683,790,2,1,0,0,3
14684,850,1,1,0,0,3
14685,788,1,1,0,0,3
14686,812,1,2,1,0,2
14687,479,1,1,0,-1,2
14688,707,0,1,0,0,4
14689,723,1,1,0,0,3
14690,652,1,1,1,0,3
14691,629,0,2,1,0,2
14692,705,1,1,0,0,2
14693,599,1,1,0,0,3
14694,563,0,1,1,0,2
14695,504,0,2,1,0,3
14696,610,0,3,0,0,3
14697,592,1,1,0,0,2
14698,535,1,1,0,0,3
14699,661,1,1,0,0,4
14700,791,1,1,0,0,2
14701,727,1,1,1,0,3
14702,706,1,2,1,0,3
14703,514,1,1,1,0,3
14704,688,0,1,0,0,2
14705,651,1,1,0,0,3
14706,512,0,1,0,0,2
14707,673,0,1,0,0,2
14708,684,1,1,0,0,3
14709,672,0,1,1,0,3
14710,540,0,1,1,0,1
14711,643,0,1,0,0,3
14712,686,0,2,0,0,3
14713,694,1,2,0,0,3
14714,777,0,1,0,0,1
14715,611,1,1,1,0,3
14716,516,0,1,0,0,3
14717,622,0,1,0,0,2
14718,595,1,1,1,0,4
14719,508,0,1,0,0,2
14720,785,2,2,0,0,4
14721,624,1,1,0,0,2
14722,724,0,1,0,0,1
14723,752,2,1,0,0,2
14724,691,1,3,0,0,3
14725,653,0,1,0,0,2
14726,508,0,1,0,0,3
14727,558,0,1,0,0,2
14728,589,0,1,0,0,4
14729,603,0,1,0,0,1
14730,774,0,1,0,0,4
14731,723,1,2,0,0,2
14732,644,0,1,0,0,3
14733,659,0,1,0,0,3
14734,684,2,1,0,0,2
14735,535,1,1,0,0,2
14736,554,0,2,0,0,2
14737,775,0,1,0,0,1
14738,667,1,1,0,0,3
14739,667,1,2,0,0,2
14740,699,0,1,0,0,4
14741,528,0,1,0,0,4
14742,715,0,2,0,0,4
14743,585,0,2,0,0,2
14744,636,1,1,1,0,4
14745,850,1,3,0,0,3
14746,774,0,1,1,0,4
14747,721,0,1,0,0,3
14748,657,1,1,0,0,2
14749,598,0,1,0,0,2
14750,616,1,1,0,0,3
14751,748,0,1,0,0,3
14752,768,0,1,1,0,2
14753,744,1,3,0,0,3
14754,813,1,1,0,0,4
14755,599,1,1,0,0,3
14756,583,0,1,0,0,3
14757,655,1,1,0,0,3
14758,770,0,1,0,0,4
14759,812,1,1,0,0,2
14760,627,1,1,1,0,2
14761,658,0,1,1,0,1
14762,547,0,1,0,0,3
14763,520,0,1,0,0,3
14764,728,0,1,0,0,3
14765,571,1,3,0,0,2
14766,739,1,1,0,0,3
14767,584,0,2,0,0,4
14768,634,2,1,1,0,1
14769,782,1,1,0,0,3
14770,503,1,1,0,0,3
14771,737,1,1,0,0,3
14772,835,0,1,0,0,1
14773,634,0,1,1,0,4
14774,554,1,1,1,0,3
14775,697,0,4,0,0,3
14776,721,0,1,0,0,3
14777,459,1,1,0,0,2
14778,653,0,1,0,0,2
14779,579,1,2,0,0,2
14780,593,1,1,0,0,2
14781,678,0,1,0,0,3
14782,649,2,1,0,0,1
14783,583,1,1,0,0,4
14784,738,1,1,0,0,3
14785,750,0,1,0,0,3
14786,821,0,2,0,0,2
14787,518,1,1,0,0,1
14788,850,0,1,0,0,3
14789,565,0,1,0,0,3
14790,658,0,1,0,0,2
14791,593,1,2,0,0,1
14792,563,1,1,1,0,1
14793,817,0,1,0,0,3
14794,700,0,2,0,0,3
14795,742,1,1,0,0,2
14796,581,0,3,0,0,2
14797,585,0,2,0,0,2
14798,693,1,2,0,0,3
14799,641,0,1,0,0,4
14800,650,1,3,0,0,3
14801,782,2,2,1,0,2
14802,675,0,1,1,0,3
14803,539,0,1,0,0,1
14804,674,0,1,0,0,2
14805,850,1,1,0,0,3
14806,546,0,1,1,0,2
14807,743,1,2,1,0,3
14808,554,1,1,1,0,3
14809,648,2,1,0,0,3
14810,537,0,1,0,0,4
14811,812,1,1,1,0,2
14812,424,1,2,1,0,1
14813,532,0,1,0,0,3
14814,458,1,2,1,0,3
14815,647,0,1,0,0,3
14816,689,0,2,0,0,3
14817,850,0,1,0,0,2
14818,688,0,2,0,0,3
14819,592,2,1,0,0,2
14820,753,0,1,0,0,3
14821,631,1,1,1,0,3
14822,712,0,1,0,0,1
14823,631,1,1,1,0,3
14824,629,0,2,1,0,2
14825,715,1,1,0,0,2
14826,475,0,1,0,0,2
14827,705,1,1,0,0,2
14828,618,0,1,0,0,2
14829,645,1,1,0,0,3
14830,667,1,1,0,0,3
14831,400,1,1,0,0,3
14832,752,0,2,0,0,3
14833,705,1,1,0,0,3
14834,746,0,1,0,0,3
14835,443,0,1,0,0,3
14836,627,1,1,0,0,2
14837,579,2,1,0,0,3
14838,538,0,1,0,0,2
14839,546,1,3,0,0,4
14840,612,1,1,1,0,3
14841,519,1,2,0,0,3
14842,498,1,1,0,0,3
14843,601,0,1,1,0,2
14844,756,1,1,0,0,1
14845,443,0,1,0,0,3
14846,599,1,1,0,0,3
14847,743,2,1,0,0,3
14848,553,1,1,0,0,3
14849,823,0,1,0,0,1
14850,655,0,1,0,0,3
14851,632,1,1,0,0,3
14852,601,0,3,0,0,3
14853,477,0,1,1,0,3
14854,660,0,1,1,0,3
14855,647,0,1,1,0,2
14856,765,0,1,1,0,3
14857,788,1,1,0,0,3
14858,544,0,1,1,0,3
14859,690,0,1,0,0,4
14860,601,0,1,1,0,3
14861,651,1,1,0,0,2
14862,841,0,1,0,0,3
14863,512,0,1,0,0,3
14864,790,1,1,0,0,3
14865,749,2,1,0,0,1
14866,535,0,1,0,0,2
14867,588,1,1,0,0,1
14868,687,1,1,0,0,1
14869,504,1,2,0,0,3
14870,690,0,1,0,0,3
14871,595,1,1,1,0,4
14872,697,1,1,0,0,4
14873,465,1,2,0,0,4
14874,710,0,1,0,0,2
14875,762,1,1,1,0,1
14876,771,1,2,0,0,3
14877,666,1,1,0,0,3
14878,618,0,1,0,0,2
14879,443,0,1,0,0,3
14880,652,1,1,1,0,3
14881,731,0,1,1,0,3
14882,707,1,1,1,0,3
14883,518,1,1,0,0,2
14884,477,1,2,1,0,3
14885,661,0,1,1,0,1
14886,782,1,1,1,0,4
14887,621,0,1,0,0,3
14888,648,2,2,0,0,3
14889,788,0,1,1,0,4
14890,728,1,2,0,0,2
14891,665,0,1,0,0,4
14892,771,0,1,0,0,3
14893,678,0,1,0,0,3
14894,602,0,1,0,0,2
14895,685,0,2,1,0,3
14896,622,1,1,0,0,3
14897,505,1,3,0,0,2
14898,684,1,1,1,0,2
14899,849,0,1,1,0,3
14900,673,1,1,1,0,3
14901,678,0,1,0,0,4
14902,533,0,2,0,0,4
14903,624,0,1,0,0,3
14904,563,2,1,0,0,3
14905,850,1,1,0,0,3
14906,694,1,2,0,0,2
14907,735,0,1,0,0,3
14908,730,0,1,0,0,3
14909,478,0,1,1,0,3
14910,532,1,1,0,0,4
14911,608,1,1,1,0,3
14912,709,0,2,0,0,3
14913,710,0,3,0,0,3
14914,556,0,1,0,0,4
14915,812,1,1,0,0,3
14916,687,0,1,0,0,2
14917,661,2,1,0,0,3
14918,460,0,1,0,0,3
14919,665,2,1,1,0,3
14920,729,1,1,0,0,2
14921,794,1,1,0,0,4
14922,606,1,1,0,0,2
14923,764,1,1,0,0,2
14924,466,0,2,0,0,3
14925,688,1,3,0,0,2
14926,689,0,1,0,0,4
14927,678,0,2,0,0,3
14928,682,0,1,0,0,3
14929,731,0,1,1,0,3
14930,416,0,2,0,0,3
14931,671,0,1,1,0,3
14932,645,1,1,0,0,3
14933,667,0,1,0,0,2
14934,680,0,1,1,0,3
14935,497,1,1,0,0,3
14936,850,2,2,0,0,4
14937,633,0,1,1,0,1
14938,707,0,2,0,0,2
14939,799,0,1,0,0,2
14940,588,0,2,0,0,2
14941,710,1,1,0,0,3
14942,552,1,1,1,0,3
14943,756,1,1,0,0,1
14944,731,1,1,0,0,2
14945,651,1,1,0,0,2
14946,797,0,1,0,0,4
14947,638,1,1,0,0,3
14948,774,0,1,1,0,4
14949,710,0,2,0,0,3
14950,622,1,1,1,0,3
14951,688,1,1,0,0,2
14952,648,2,1,0,0,4
14953,826,1,1,0,0,3
14954,507,0,2,0,0,2
14955,559,2,1,0,0,1
14956,660,1,1,0,0,2
14957,434,0,1,0,0,4
14958,629,1,1,1,0,1
14959,395,1,1,0,0,2
14960,659,1,1,0,0,3
14961,580,0,1,0,0,3
14962,597,1,2,0,0,2
14963,651,0,1,0,0,3
14964,850,1,1,0,0,4
14965,589,1,1,0,0,3
14966,586,0,3,0,0,2
14967,687,0,1,0,0,3
14968,510,1,1,0,0,2
14969,537,0,1,0,0,2
14970,567,0,1,0,0,3
14971,510,1,1,0,0,2
14972,716,0,1,0,0,3
14973,572,0,1,0,0,2
14974,773,0,1,0,0,4
14975,815,0,2,1,0,3
14976,643,0,1,0,0,3
14977,597,0,1,0,0,4
14978,850,1,1,0,0,2
14979,584,1,1,0,0,3
14980,478,1,1,0,0,2
14981,708,0,1,1,0,2
14982,654,0,1,0,0,1
14983,490,0,2,0,0,2
14984,548,0,1,0,0,1
14985,600,0,3,0,0,2
14986,588,1,1,0,0,2
14987,646,1,1,0,0,4
14988,692,1,1,0,0,3
14989,494,2,2,0,0,3
14990,509,0,1,0,0,3
14991,715,1,1,0,0,2
14992,659,0,1,0,0,3
14993,524,0,2,0,0,4
14994,643,0,1,0,0,3
14995,480,0,1,0,0,2
14996,640,0,1,0,0,4
14997,651,0,2,0,0,2
14998,434,1,1,1,0,3
14999,727,2,1,0,0,3
15000,779,0,1,0,0,3
15001,629,1,1,0,0,2
15002,423,1,1,0,0,1
15003,803,0,1,0,0,2
15004,739,1,1,1,0,3
15005,546,0,1,0,0,4
15006,683,2,3,0,0,2
15007,637,1,1,0,0,4
15008,692,0,1,0,0,1
15009,636,1,2,0,0,3
15010,576,1,1,0,0,4
15011,619,2,1,0,0,2
15012,615,0,1,0,0,3
15013,678,0,1,1,0,1
15014,624,0,1,0,0,3
15015,569,0,1,0,0,1
15016,430,1,1,0,0,3
15017,651,1,1,0,0,2
15018,771,0,3,1,0,3
15019,603,0,1,0,0,4
15020,723,1,1,1,0,3
15021,748,0,1,0,0,2
15022,559,0,1,0,0,3
15023,597,0,1,0,0,4
15024,516,0,1,0,0,3
15025,636,2,2,0,0,2
15026,681,0,1,1,0,3
15027,445,2,1,1,0,3
15028,705,0,1,0,0,1
15029,850,0,1,0,0,4
15030,586,0,3,1,0,2
15031,742,1,1,1,0,3
15032,466,0,1,0,0,2
15033,812,1,2,1,0,2
15034,523,0,1,1,0,2
15035,812,1,1,1,0,2
15036,722,0,1,1,0,3
15037,686,1,1,0,0,3
15038,653,0,1,0,0,3
15039,723,1,2,0,0,2
15040,663,1,1,0,0,3
15041,828,1,1,0,0,2
15042,568,1,1,0,0,2
15043,631,1,1,1,0,3
15044,631,0,1,0,0,2
15045,692,0,1,0,0,2
15046,617,0,3,0,0,2
15047,680,1,1,0,0,3
15048,534,0,2,0,0,4
15049,641,0,1,0,0,2
15050,605,1,2,0,0,4
15051,661,2,1,0,0,2
15052,454,0,1,0,0,3
15053,690,0,1,0,0,3
15054,745,0,3,1,0,2
15055,818,0,1,0,0,3
15056,604,0,1,1,0,3
15057,525,1,1,0,0,2
15058,760,0,1,0,0,4
15059,734,0,1,0,0,2
15060,769,1,1,0,0,2
15061,850,0,1,0,0,3
15062,834,1,1,1,0,3
15063,794,1,1,0,0,4
15064,655,1,1,0,0,2
15065,734,0,1,0,0,3
15066,492,0,1,0,0,4
15067,534,0,2,0,0,4
15068,705,1,3,0,0,4
15069,715,0,1,0,0,2
15070,578,1,3,0,0,1
15071,494,2,2,0,0,3
15072,648,1,1,0,0,1
15073,533,0,1,1,0,2
15074,850,0,1,0,0,3
15075,667,2,1,0,0,1
15076,602,0,2,0,0,2
15077,719,0,1,0,0,3
15078,576,1,1,0,0,4
15079,834,1,2,0,0,3
15080,755,0,1,0,0,3
15081,504,1,1,1,0,3
15082,643,0,1,0,0,4
15083,844,1,1,0,0,3
15084,762,1,1,0,0,1
15085,601,0,1,1,0,3
15086,749,0,2,0,0,1
15087,671,0,1,0,0,4
15088,601,0,3,0,0,3
15089,523,0,1,0,0,2
15090,689,1,1,0,0,3
15091,648,0,1,0,0,4
15092,430,0,1,0,0,3
15093,476,0,1,0,0,2
15094,768,1,1,0,0,2
15095,698,1,1,0,0,4
15096,755,1,1,0,0,2
15097,750,0,1,0,0,2
15098,712,1,1,0,0,2
15099,753,1,1,0,0,3
15100,638,0,1,0,0,4
15101,445,1,1,0,0,3
15102,755,1,1,0,0,3
15103,676,0,1,0,0,3
15104,527,0,1,0,0,3
15105,544,0,1,0,0,2
15106,523,0,1,0,0,3
15107,766,1,1,0,0,3
15108,550,0,1,0,0,2
15109,598,0,2,1,0,3
15110,789,0,1,0,0,2
15111,626,0,1,0,0,4
15112,767,1,1,0,0,3
15113,698,1,2,0,0,4
15114,606,0,1,0,0,3
15115,550,1,1,0,0,3
15116,482,1,1,0,0,3
15117,768,1,1,1,0,2
15118,742,1,1,1,0,3
15119,778,0,3,0,0,1
15120,737,1,1,0,0,1
15121,518,1,1,0,0,3
15122,576,0,2,0,0,2
15123,850,1,1,0,0,3
15124,634,1,1,1,0,1
15125,599,1,1,0,0,3
15126,725,0,1,0,0,3
15127,689,1,1,0,0,4
15128,703,0,1,0,0,3
15129,727,2,1,0,0,3
15130,607,2,1,0,0,3
15131,434,1,1,1,0,2
15132,681,1,2,0,0,3
15133,641,0,1,0,0,2
15134,803,1,1,0,0,3
15135,500,2,1,0,0,3
15136,723,1,1,0,0,3
15137,644,1,1,0,0,3
15138,498,1,1,0,0,4
15139,523,0,2,0,0,3
15140,774,0,1,0,0,4
15141,655,1,1,0,0,1
15142,504,0,1,1,0,2
15143,838,1,1,1,0,2
15144,667,0,1,0,0,3
15145,520,0,1,1,0,2
15146,626,0,1,0,0,3
15147,721,1,1,0,0,3
15148,628,0,1,0,0,1
15149,619,0,1,0,0,3
15150,603,0,1,0,0,1
15151,850,0,1,1,0,2
15152,737,0,1,0,0,3
15153,711,0,1,0,0,1
15154,580,1,1,0,0,2
15155,687,0,1,0,0,2
15156,621,0,3,0,0,1
15157,719,2,1,0,0,3
15158,736,0,1,0,0,4
15159,778,0,1,0,0,2
15160,720,1,3,0,0,4
15161,562,0,1,1,0,2
15162,696,1,1,0,0,2
15163,751,0,1,0,0,3
15164,673,0,1,0,0,2
15165,603,2,1,0,0,3
15166,598,0,1,0,0,3
15167,622,1,1,0,0,2
15168,850,0,1,0,0,2
15169,644,0,2,0,0,2
15170,713,1,1,0,0,2
15171,702,0,1,1,0,1
15172,490,0,1,1,0,2
15173,710,0,1,0,0,2
15174,430,1,1,0,0,2
15175,559,0,1,0,0,3
15176,473,0,1,1,0,2
15177,773,0,1,0,0,4
15178,590,2,1,1,0,1
15179,704,0,1,0,0,3
15180,548,0,1,1,0,1
15181,534,0,1,0,0,3
15182,583,0,1,0,0,4
15183,719,0,1,0,0,3
15184,700,0,1,0,0,2
15185,618,0,1,1,0,2
15186,609,1,1,0,0,3
15187,772,1,1,0,0,3
15188,530,0,1,0,0,3
15189,663,2,1,0,0,4
15190,634,1,1,0,0,1
15191,563,1,1,1,0,2
15192,823,0,3,0,0,3
15193,523,1,1,0,0,1
15194,648,1,1,1,0,2
